,date,text,user
19323,19/10/16 01:36,Bien,More
19324,19/10/16 01:37,A la altura de tu intelecto,More
19325,19/10/16 01:37,<Multimedia omitido>,More
19326,19/10/16 01:37,Cuidado con el hombre oso cerdo,More
19327,19/10/16 01:47,"Igual eso no significa que no los vi, jaja",Riti Cell
19328,19/10/16 01:48,La violencia de genero es alto problems,More
19329,19/10/16 01:48,Pero mas grave aun es el peligro del hombre oso cerdo,More
19330,19/10/16 01:48,Hablo totalmente en cereal,More
19331,19/10/16 02:08,"La violencia de género sucede a causa de la cultura en la que fue erguida el sistema en sí, no nos hagamos los boludos, es más complicado cuestionarse cosas de fondo y más fácil levantar una bandera políticamente correcta",Il So
19332,19/10/16 02:16,Y por dónde querés empezar sor?,Oguitoo
19333,19/10/16 02:16,Tenés una bandera mono,Oguitoo
19334,19/10/16 02:16,Riti te amo,Oguitoo
19335,19/10/16 02:21,Empezá por d0nde mejor te parezca vos.  Para mi la violencia de género no ed una cuestión aislada,Il So
19336,19/10/16 02:26,"O sea no estoy ni justificando (ni mucho menos obvio), ni haciéndote cargo a vos o a mi por las barbaridades que pasan, pero que es un tema totalmente ligado a la idiosincrasia del sistema en el que vivimos no me cabe la menor duda",Il So
19337,19/10/16 03:25,"No, a mi tampoco",Oguitoo
19338,19/10/16 03:25,Dale hoyy,Oguitoo
19339,19/10/16 06:52,#elmundoseavueltogay,Shafal
19340,19/10/16 08:30,Mr cli careta no canta. Es serio esto,Riti Cell
19341,19/10/16 08:32,#unaflorparaMrCli,Riti Cell
19342,19/10/16 11:54,<Multimedia omitido>,Muse Cell
19343,19/10/16 11:56,Jajaja excelente,Moda Cl
19344,19/10/16 12:13,Excelente,Sebi Cell
19345,19/10/16 13:25,Nooooo se escucha,Muse Cell
19349,19/10/16 13:31,Que viva!,Muse Cell
19353,19/10/16 13:37,"(Antiguo ritmo de TVR o para los que conocen mas el ""lobo lobo compadre.."")",Muse Cell
19362,19/10/16 13:38,Que paso muse?,Sebi Cell
19363,19/10/16 13:38,#maspornovela,Pelado Ale
19364,19/10/16 13:40,Jajaja esta desatado,Rama cl
19365,19/10/16 13:41,#NiUnaMenos,Muse Cell
19367,19/10/16 13:42,No entiendo los giles q las matan pudiendoles hacer el amor,Pelado Ale
19368,19/10/16 13:42,primero sí se lo hacen eh,Oguitoo
19369,19/10/16 13:42,un poco de bum bum y a la sabol,Oguitoo
19370,19/10/16 13:42,ah,Oguitoo
19371,19/10/16 13:43,Palo y a la bolsa,Pelado Ale
19372,19/10/16 13:43,Literal,Pelado Ale
19373,19/10/16 13:43,Ah,Pelado Ale
19374,19/10/16 14:31,Che y si es figura publica como es?,Riti Cell
19375,19/10/16 14:32,<Multimedia omitido>,Riti Cell
19376,19/10/16 14:32,<Multimedia omitido>,Riti Cell
19377,19/10/16 14:32,Ah,Riti Cell
19378,19/10/16 14:39,Es un desnudo cuidado,dona Cel
19379,19/10/16 14:40,Quién es el rrofo ese?,Iña Cell
19380,19/10/16 14:41,Pico Mónaco,Riti Cell
19381,19/10/16 14:42,quejate yogui dale,Shafal
19382,19/10/16 14:43,Quejate eee,Muse Cell
19383,19/10/16 14:44,Es falsa la imagen igual,Muse Cell
19384,19/10/16 14:46,qué boludos que son,Oguitoo
19385,19/10/16 14:46,http://safarijirafas.com/textos/vivir,Oguitoo
19386,19/10/16 14:47,"cuando le toque a la pareja, madre, hermana o hijo de alguno salir en un videito van a decir ""ay, sí, tenías razón yogui, es re duro""",Oguitoo
19387,19/10/16 14:54,lo del video es clave una bueba amenaza,Lobo cl
19388,19/10/16 14:54,ah,Lobo cl
19389,19/10/16 14:55,Pampita te amo,Pelado Ale
19390,19/10/16 14:55,Pampita te amo,Rama cl
19391,19/10/16 14:56,es una cosaaa,Lobo cl
19392,19/10/16 15:01,#pampitateamo #gordotrolo #niunamenosSINCOGER,Shafal
19393,19/10/16 15:44,<Multimedia omitido>,Iña Cell
19394,19/10/16 15:50,Está chequeado?,Fede Sharley
19395,19/10/16 15:52,http://www.diarioregistrado.com/politica/el,Oguitoo
19396,19/10/16 15:59,Dame un diario un poco más confiable,Fede Sharley
19397,19/10/16 16:00,jaja,Oguitoo
19398,19/10/16 16:00,clarín y lanación no publican estas cosas fede,Oguitoo
19399,19/10/16 16:00,lee la nota,Oguitoo
19400,19/10/16 16:04,http://www.pagina12.com.ar/diario/elpais/1,Shafal
19401,19/10/16 16:04,lee la nota,Shafal
19402,19/10/16 16:05,obvio dan el tinte q quieren,Shafal
19403,19/10/16 16:05,pero si sale ese proyecto caeria la UFEM,Shafal
19404,19/10/16 16:05,asi como otras,Shafal
19405,19/10/16 16:05,aunq se podrian reestablecer segun el nuevo procedimiento,Shafal
19406,19/10/16 16:38,<Multimedia omitido>,Joaquin
19407,19/10/16 18:35,<Multimedia omitido>,Sebi Cell
19408,19/10/16 18:35,Uopa uopa,Sebi Cell
19409,19/10/16 18:37,Jajajjaa corta con tanta dulzura sería el eslogan,Uba Cl
19410,19/10/16 18:37,Lo talo,Sebi Cell
19411,19/10/16 18:45,Pon?,Moda Cl
19412,19/10/16 18:46,<Multimedia omitido>,Fede Sharley
19413,19/10/16 19:54,Doble WG,Moda Cl
19414,19/10/16 19:55,uh,Oguitoo
19415,19/10/16 19:55,Gay momentt,Rama cl
19416,19/10/16 20:07,JJAJAJAJA,Oguitoo
19417,19/10/16 20:07,increible mennn,Oguitoo
19418,19/10/16 20:07,CACA,Oguitoo
19419,19/10/16 20:07,jajajajaaj,Oguitoo
19420,19/10/16 20:09,Jajajajajajajaja,Pelado Ale
19421,19/10/16 20:09,Muse caca,Pelado Ale
19422,19/10/16 20:09,Entendió todo,Pelado Ale
19423,19/10/16 20:17,Terrible el doble wg y el muse caca,Sebi Cell
19424,19/10/16 20:18,Vitri devolverme el traje,Pelado Ale
19425,19/10/16 20:18,Deja de usar el saco,Pelado Ale
19426,19/10/16 20:18,Me lo estás estirando todo gordo,Pelado Ale
19427,19/10/16 20:24,Muchachos mañana jueves de funk en el pez,Pelado Ale
19428,19/10/16 20:24,Estamos todos? Cenita y después a mover un poco,Pelado Ale
19429,19/10/16 20:24,Mega in,Fede Sharley
19430,19/10/16 20:24,Ooooobvio que in en lista de out,Fede Sharley
19431,19/10/16 20:24,Esa lista me tiene de vip,Pelado Ale
19432,19/10/16 20:25,Muse caca jajajajaja,Moda Cl
19433,19/10/16 20:27,In funk obvio,Sebi Cell
19434,19/10/16 21:00,<Multimedia omitido>,Fede Sharley
19435,19/10/16 21:00,Con este estamos bien yogui?,Fede Sharley
19436,19/10/16 21:00,El bukake vegano,Fede Sharley
19437,19/10/16 21:02,jajajajaj,Oguitoo
19438,19/10/16 21:53,Baje,Muse Cell
19439,19/10/16 21:58,Jajajaja lo mejor del año,Rama cl
19440,20/10/16 01:19,<Multimedia omitido>,Fede Sharley
19441,20/10/16 01:21,<Multimedia omitido>,Fede Sharley
19442,20/10/16 07:29,<Multimedia omitido>,Shafal
19443,20/10/16 07:31,<Multimedia omitido>,Sebi Cell
19444,20/10/16 09:25,"Necesito auriculares, me traes los del avion xfa",Muse Cell
19445,20/10/16 09:29,🐀,Joaquin
19446,20/10/16 09:30,#musecaca,Shafal
19447,20/10/16 09:35,☝🏼,Moda Cl
19448,20/10/16 11:04,El sabado apagon masculino de 22 a 06 de la mañana. Del domingo.consiste en quelos hombres desaparezcan de sus casas.apagar telefonos y sacar las fotos de perfil para que las mujeres sientan la ausencia de los hombres.pasalo solo a hombres.,Shafal
19450,20/10/16 11:56,Jajajaj,Il So
19451,20/10/16 17:59,"El programa Caso Cerrado de Telefe es excelente, sublime",Pon Cl
19452,20/10/16 18:00,<Multimedia omitido>,Pon Cl
19453,20/10/16 20:07,<Multimedia omitido>,Fede Sharley
19454,20/10/16 20:07,<Multimedia omitido>,Fede Sharley
19455,20/10/16 20:08,Q grande Clarin reflejando como siempre la realidad argentina,More
19456,20/10/16 20:09,"""Comer poco, la nueva moda entre los argentinos""",Rama cl
19457,20/10/16 20:10,Jajajaja,More
19458,20/10/16 20:10,Ni me digas q estoy ingresando en la semana del arroz,More
19459,20/10/16 20:11,"de los creadores de ""vivir un años sin dinero"" o ""ventajas de no tener un título universitario"" (notas reales)",Oguitoo
19460,20/10/16 20:11,Jajajajaja,Rama cl
19461,20/10/16 20:11,Las.ventajas de que tu marido no te deje salir de tu casa,Rama cl
19462,20/10/16 20:11,hace poco publicaron otra,Oguitoo
19463,20/10/16 20:12,"""¡pasar las vacaciones en casa puede ser muy positivo!""",Oguitoo
19464,20/10/16 20:12,y tips de cosas para hacer en saca,Oguitoo
19465,20/10/16 20:12,periodismo complice,Oguitoo
19466,20/10/16 20:12,vamo a prender fuego clarí eh,Oguitoo
19467,20/10/16 20:12,Jajajaja hermoso,Rama cl
19468,20/10/16 20:13,Increíble que el hijo de...,Fede Sharley
19469,20/10/16 20:13,Y muchos dvds,More
19470,20/10/16 20:13,💣,Oguitoo
19471,20/10/16 20:13,Como te duele.sharpy eeeh,Rama cl
19472,20/10/16 20:13,Ahsieeeh,Rama cl
19473,20/10/16 20:13,Wg,Rama cl
19474,20/10/16 20:14,Todo estaba mejor con carlitos,More
19475,20/10/16 20:16,Por lo menos se cojia modelos y tiraba chistes. Este ni eso,Rama cl
19476,20/10/16 20:18,Y el pueblo aplaudia,More
19477,20/10/16 20:31,<Multimedia omitido>,Fede Sharley
19478,20/10/16 20:32,Pésimo,Uba Cl
19479,20/10/16 20:33,"""Master""",Rama cl
19480,20/10/16 20:35,Jajajaja,Uba Cl
19481,21/10/16 08:28,Nooo mr.clima.. vamo a conseguir sponsor!!,Muse Cell
19482,21/10/16 10:18,<Multimedia omitido>,Pon Cl
19483,21/10/16 10:18,DH,Pon Cl
19484,21/10/16 10:29,jajaja,Joaquin
19485,21/10/16 10:54,<Multimedia omitido>,Pon Cl
19486,21/10/16 11:37,"Advertencia : Andan circulando Iphone 6 falsos fabricados en Cuba, si el tuyo suena asi, es de los falsificados...",Fede Sharley
19487,21/10/16 11:42,Es un temaso,Muse Cell
19488,21/10/16 11:42,Nueva cortina de Mr Cli,Fede Sharley
19489,21/10/16 11:57,Ya va de ring,Pon Cl
19490,21/10/16 12:08,Temon mal,Moda Cl
19491,21/10/16 12:08,"Fede, como lo pongo de ring?",Moda Cl
19492,21/10/16 12:13,Jajajaja Dios q temoide,Uba Cl
19493,21/10/16 12:13,No es malo el chiste,Iña Cell
19494,21/10/16 13:16,Jajajjajajajjajajaj,Oguitoo
19495,21/10/16 13:16,Concha,Oguitoo
19496,21/10/16 14:11,Muy bue,Moda Cl
19497,21/10/16 14:24,De los peores ogo,Muse Cell
19498,21/10/16 14:24,subii,Oguitoo
19499,21/10/16 14:27,Ah pésimo,Iña Cell
19500,21/10/16 14:27,Es pesada y no chiste,Iña Cell
19501,21/10/16 14:27,Jajaja,dona Cel
19502,21/10/16 14:27,La tonada es graciosa ya,dona Cel
19503,21/10/16 14:28,"Supremo ogo, no hagas caso",Uba Cl
19504,21/10/16 14:33,Plagio Mr clima,Moda Cl
19505,21/10/16 14:33,Lo hizo clima hace 1 día loco,Sebi Cell
19506,21/10/16 14:34,Respetemosnos tambien,Sebi Cell
19507,21/10/16 14:34,#ogonoloescu,Sebi Cell
19508,21/10/16 14:36,de hecho me hizo acordar,Oguitoo
19509,21/10/16 14:36,(mentira obvia jaaja),Oguitoo
19510,21/10/16 14:36,Jajaja,Sebi Cell
19511,21/10/16 14:37,No puedo creer que hay gente que no lo escu,Moda Cl
19512,21/10/16 14:41,Pela y og,Sebi Cell
19513,21/10/16 14:41,Los de la rain,Sebi Cell
19514,21/10/16 14:42,Uba dona iña muse parece que tampoco,Moda Cl
19515,21/10/16 14:42,Kick them,Sebi Cell
19516,21/10/16 14:50,El que no lo escu real es la CUKA,Fede Sharley
19517,21/10/16 14:51,Esa hija de puta,Fede Sharley
19518,21/10/16 15:03,El único que sabe quiénes no escucharon es mr. Clima,Iña Cell
19519,21/10/16 15:05,#Bajoelpublico #bajoelrating #produccionaperdida #Nodrugs #PeligraMrClima,Shafal
19520,21/10/16 15:22,"Muse, organizate una peña para juntar fondos",Moda Cl
19521,21/10/16 15:24,Hoy la armamos,Muse Cell
19522,21/10/16 15:40,<Multimedia omitido>,Moda Cl
19523,21/10/16 15:40,buena pussu,Shafal
19524,21/10/16 15:40,pussy,Shafal
19525,21/10/16 16:20,😮,More
19526,21/10/16 18:53,<Multimedia omitido>,Shafal
19527,21/10/16 18:55,Chiquitaaaaa,Oguitoo
19528,21/10/16 18:56,❤️❤️❤️❤️,Oguitoo
19529,21/10/16 18:56,Naaaa que capa,Moda Cl
19530,21/10/16 18:56,"""mmmmmmmoooda""",Moda Cl
19531,21/10/16 19:01,Naa crack!!,Riti Cell
19532,21/10/16 19:01,Ya tiene más destreza que algunos de este grupo,Iña Cell
19533,21/10/16 19:01,Pide pista en la variete,Riti Cell
19534,21/10/16 19:01,A lo ultimo estaba analizando nuevos objetivos,Riti Cell
19535,21/10/16 19:30,Muse caca,Pelado Ale
19536,21/10/16 21:10,<Multimedia omitido>,More
19537,21/10/16 21:10,Ouch,More
19538,21/10/16 22:45,<Multimedia omitido>,Shafal
19539,21/10/16 22:45,<Multimedia omitido>,Shafal
19540,21/10/16 22:45,<Multimedia omitido>,Shafal
19541,21/10/16 22:57,<Multimedia omitido>,dona Cel
19542,21/10/16 23:03,La banda esta en tolo,Rama cl
19543,21/10/16 23:13,q hacem hoy?,Shafal
19544,21/10/16 23:23,Fishhhh,Marto Ná
19545,21/10/16 23:36,Yo Toy por tocar,Rama cl
19546,21/10/16 23:38,🐠,Joaquin
19547,21/10/16 23:46,todos al pezz,Shafal
19548,22/10/16 00:03,🤖,Il So
19549,22/10/16 00:18,🐜,Sebi Cell
19550,22/10/16 00:43,<Multimedia omitido>,Marto Ná
19551,22/10/16 01:13,Y hoy no hubo banda previa,Iña Cell
19552,22/10/16 01:13,Noche difícil,Iña Cell
19553,22/10/16 01:13,<Multimedia omitido>,Fede Sharley
19554,22/10/16 01:13,Hay previa,Fede Sharley
19555,22/10/16 01:33,<Multimedia omitido>,Oguitoo
19556,22/10/16 01:35,Nani manda la foto ya con el pez con gente,Iña Cell
19557,22/10/16 01:35,No seas sólo tira bomba,Iña Cell
19558,22/10/16 01:35,Quiere controlar,Fede Sharley
19559,22/10/16 01:36,Le mienten los billi,Fede Sharley
19560,22/10/16 01:36,<Multimedia omitido>,Iña Cell
19561,22/10/16 01:36,Se hasta acá yo,Iña Cell
19562,22/10/16 01:36,Y contando,Iña Cell
19563,22/10/16 01:46,Explota,Marto Ná
19564,22/10/16 01:56,<Multimedia omitido>,Marto Ná
19565,22/10/16 03:40,<Multimedia omitido>,Fede Sharley
19566,22/10/16 03:44,Laroie Zé Pelintra! E mojuba Exu!!,More
19567,22/10/16 11:51,Sara va eshu!,Oguitoo
19568,22/10/16 12:07,Che loco paren de ojear,Uba Cl
19569,22/10/16 12:07,q paso?,Shafal
19570,22/10/16 12:31,More y og están tirando hechizos,Sebi Cell
19571,22/10/16 12:32,Es un rezo,Oguitoo
19572,22/10/16 12:32,😁,Oguitoo
19573,22/10/16 12:38,Yo también. Obvio,Oguitoo
19574,22/10/16 12:39,Eso loco q se armé. Ogo tirale con todo,Sebi Cell
19575,22/10/16 12:39,Jajaja noo,Oguitoo
19576,22/10/16 12:39,Yo solo hago blanca,Oguitoo
19577,22/10/16 12:39,😁,Oguitoo
19578,22/10/16 12:40,"Neutralizalo con la blanca, después vamos los terrenales con palos",Sebi Cell
19579,22/10/16 12:44,che las fotos de garfunkel y vanucci,Lobo cl
19580,22/10/16 12:45,cargandose el leon,Lobo cl
19581,22/10/16 12:45,con el habano y el rifle,Lobo cl
19582,22/10/16 13:38,white Magic,Joaquin
19583,22/10/16 13:58,<Multimedia omitido>,Fede Sharley
19584,22/10/16 13:58,<Multimedia omitido>,Fede Sharley
19585,22/10/16 14:14,WG,Pelado Ale
19586,22/10/16 14:38,<Multimedia omitido>,Pon Cl
19587,22/10/16 14:38,<Multimedia omitido>,Pon Cl
19588,22/10/16 15:55,ahhh,Oguitoo
19589,22/10/16 15:55,"jastag, parecés niembro",Oguitoo
19590,22/10/16 15:55,jajaja,Oguitoo
19591,22/10/16 16:06,Revista de doasa?,Riti Cell
19592,22/10/16 16:20,ayudo a los proyectos de los amigos,Shafal
19593,22/10/16 16:20,mas alla de lo q piense la gilada,Shafal
19594,22/10/16 16:49,Era pregunta. De qué va la revi,Riti Cell
19595,22/10/16 16:57,Hoy ojerosa en el pez,Pelado Ale
19596,22/10/16 16:57,Dale eee,Pelado Ale
19597,22/10/16 17:09,<Multimedia omitido>,Joaquin
19598,22/10/16 17:09,shiquilinasss,Joaquin
19599,22/10/16 20:35,Venganse al peishe mascaglandes,Rama cl
19600,22/10/16 20:39,Ese no es un buen marketing,Fede Sharley
19601,22/10/16 20:39,No me llamas a ir,Fede Sharley
19602,22/10/16 21:57,Ayayayay,Il So
19603,22/10/16 21:57,Ayayayay,Il So
19604,22/10/16 21:57,A laa booca la vamo a quemaar,Il So
19605,23/10/16 16:19,<Multimedia omitido>,Shafal
19606,23/10/16 16:25,Jajaj,Il So
19607,23/10/16 16:55,<Multimedia omitido>,Shafal
19608,23/10/16 16:58,Dale hoy!,Muse Cell
19609,23/10/16 17:55,Cómo ganó el leproso enel final,Il So
19610,23/10/16 17:56,Tremendo,Marto Ná
19611,23/10/16 18:03,buen gol,Shafal
19612,23/10/16 18:40,Uf golazo del cuervo,Rama cl
19613,23/10/16 18:42,Error de Israel Damonte,Il So
19614,23/10/16 18:42,Jaja si,Rama cl
19615,23/10/16 19:57,Q bendición ser bostero,Uba Cl
19616,23/10/16 20:00,Se viene boooooca,Pon Cl
19617,23/10/16 20:06,<Multimedia omitido>,Pon Cl
19618,23/10/16 20:06,Moda atento,Pon Cl
19619,23/10/16 20:11,La con,Il So
19620,23/10/16 20:29,Q vas a decir Sor?,Uba Cl
19621,23/10/16 20:29,Cómo le anularon el gol al pulga,Il So
19622,23/10/16 20:30,Jaja,Uba Cl
19623,23/10/16 20:30,Qué bendición ser corrupto,Il So
19624,23/10/16 20:32,Prendete al 13 Sor,Uba Cl
19625,23/10/16 20:33,Jaja,Il So
19626,23/10/16 20:33,prendete a esta bostero,Lobo cl
19627,23/10/16 21:35,Ay la con,Sebi Cell
19628,24/10/16 06:51,#MrClima #Max21 #Min18 #Ahora18 #ST16 #PP9 #hechomierda #DaleEma #DaleLeon #Dalehoy,Shafal
19629,24/10/16 06:53,👏🏼,Marto Ná
19630,24/10/16 08:06,⤵,Moda Cl
19631,24/10/16 08:07,"""el más grande sigue siendo Juan Manuel"", daaaleeee Sor! Feliz cumple papá",Moda Cl
19632,24/10/16 08:10,Ilso! Feliz cumple flacoooo,Uba Cl
19633,24/10/16 09:31,Dale ilsoooo felicidades e,Sebi Cell
19634,24/10/16 09:34,Va a llover o que oooo,Rama cl
19635,24/10/16 09:35,Necesito saber eso ya.men,Rama cl
19636,24/10/16 09:37,Gracias muchachoos,Il So
19637,24/10/16 09:37,Dale hoy!!,Il So
19638,24/10/16 09:40,Feliz cumple crack,Iña Cell
19639,24/10/16 09:43,9% wrama,Moda Cl
19640,24/10/16 09:44,Feliz cumpleeeee,Pelado Ale
19641,24/10/16 09:44,Aguante river,Pelado Ale
19642,24/10/16 09:47,Dale sor dale sur!!!,Muse Cell
19644,24/10/16 10:05,Gracias mostros!!,Il So
19645,24/10/16 10:05,Dale ee,Il So
19646,24/10/16 10:05,Ah bien moda gracias,Rama cl
19647,24/10/16 10:05,Dale sooor ereh,Rama cl
19648,24/10/16 10:06,Feliz Cumple Millonario,Shafal
19649,24/10/16 10:06,q la chupen todos los.bosteros y la yuta,Shafal
19650,24/10/16 10:06,aguante el sor,Shafal
19651,24/10/16 10:06,ah,Shafal
19652,24/10/16 10:09,Gracias loko!!! #chauboca,Il So
19653,24/10/16 10:09,Ah,Il So
19654,24/10/16 10:09,Lo que es cumplir un lunes,Il So
19655,24/10/16 10:09,Te da y te quita,Il So
19656,24/10/16 10:10,Jaja dale hooooy,Il So
19657,24/10/16 10:19,Felicidades Sorchiiuuu. Dale hooooooy,Pon Cl
19658,24/10/16 10:19,Amargo a,Pon Cl
19659,24/10/16 10:19,Ah,Pon Cl
19660,24/10/16 10:19,La banda del subte E,Pon Cl
19661,24/10/16 10:23,"feliz cumple ilso, dale dalee",Joaquin
19662,24/10/16 10:27,Dale Sort!! Feliz cumple,dona Cel
19663,24/10/16 10:28,Feliz Cumpleee Sor querido!!! Abrazo grandee,Marto Ná
19664,24/10/16 10:50,Subte E!!!,Il So
19665,24/10/16 10:51,"Gracias muchachos, un abrazo grande!!",Il So
19666,24/10/16 10:53,#hacelugar #somosvarios,Muse Cell
19667,24/10/16 10:55,sor daleee,Lobo cl
19668,24/10/16 10:55,mmm de llovaca,Lobo cl
19669,24/10/16 11:10,Serrano hoy a las 21??? Alguno juega?,Marto Ná
19670,24/10/16 11:24,Dale soooooooor illlllsaaaaaaahhhhh,More
19671,24/10/16 11:24,Felicidades,More
19672,24/10/16 11:24,Eeehhh sooooorrriuuuuu,Oguitoo
19674,24/10/16 11:24,Lobotrolotontobobo,Oguitoo
19675,24/10/16 11:24,Daaaaaaleeee,Oguitoo
19676,24/10/16 11:31,Jajaja yobaaaca,Il So
19677,24/10/16 11:31,Gracias mostroos😂,Il So
19678,24/10/16 11:32,Dalee ee,Il So
19679,24/10/16 11:40,#Lobotrolotontobobo,Shafal
19680,24/10/16 11:47,<Multimedia omitido>,Pon Cl
19681,24/10/16 11:48,La Virgen de Lobobo,Oguitoo
19683,24/10/16 11:49,Tomy solo quiero decir que hoy te bardee porque esa canción la hicimos en un cumple con el sor mientras sebi luchaba por salir de su disfraz de dado.,Oguitoo
19685,24/10/16 11:54,Que disfraz,Sebi Cell
19686,24/10/16 11:54,"Con guantes en compose, como ligue",Sebi Cell
19687,24/10/16 11:58,q disfra,Shafal
19688,24/10/16 12:48,Q disfra,Il So
19689,24/10/16 12:51,"Como bardea, después dice que no pero sigue",Il So
19690,24/10/16 14:21,Felicidades Il sorrrr,Riti Cell
19691,24/10/16 14:34,Gracias rshiti!!,Il So
19692,24/10/16 14:49,#LTTB,Shafal
19693,24/10/16 17:46,<Multimedia omitido>,Uba Cl
19694,24/10/16 18:15,"Guido Suller, Jacobo Winograd y El Larva en ZAP: http://youtu.be/Aa9MgOmzgKQ",Il So
19695,24/10/16 18:20,que videazo,Fede Sharley
19696,24/10/16 18:20,feliz cumple sorchuuuu,Fede Sharley
19697,24/10/16 18:20,soy barbiiii soy barbiiiiii,Fede Sharley
19698,24/10/16 18:28,Gracias fedee!! Tas hecho un re barbita,Il So
19699,24/10/16 19:10,🌒🌕🌘,More
19700,24/10/16 21:08,<Multimedia omitido>,Sebi Cell
19701,24/10/16 21:15,"Aaaa papa, q clásico",Uba Cl
19702,24/10/16 21:17,uh ese llopo va en la hesho,Fede Sharley
19703,24/10/16 21:17,quedas bomb,Fede Sharley
19704,24/10/16 21:18,<Multimedia omitido>,Fede Sharley
19705,24/10/16 21:19,auto chisteó,Joaquin
19706,24/10/16 21:32,🔁,Il So
